id_corrida,id_piscina,numero_corrida,fecha_desde,fecha_hasta,fecha_siembra,fecha_pesca,dias_ciclo,dias_secos,cantidad_larvas_sembradas,laboratorio_larvas,laboratorio_nauplio,costo_transferencia,peso_inicial,ultimo_peso_registrado,peso_finca,libras_finca,id_cliente,codigo_larva,estado_ciclo,tipo_proceso,hectareas_corrida,corrida_origen
"BIO1,CP1,BG1-008,14",19,14,2024-12-13,2025-02-03,2024-12-18,2025-02-03,48,5,1387800.000000,SANLAB FSA,TEXCUMAR,7773.170000,0.350000,14.500000,15.600000,31250.000000,19,"",Cerrado,ENTERO,7.710000,"(CP1, BG1-103, 34, 100.00%)"
"BIO1,CP1,BG1-008,15",19,15,2025-02-04,2025-04-23,2025-02-17,2025-04-23,66,13,1464900.000000,DARWIN VELEZ 3,TEXCUMAR,8184.090000,0.220000,10.800000,15.500000,36950.000000,19,"",Cerrado,COLA,7.710000,"(CP1, BG1-103, 36, 100.00%)"
"BIO1,CP1,BG1-008,16",19,16,2025-04-24,2025-06-16,2025-04-27,2025-06-16,51,3,1387800.000000,PLUSLARVA 1,TEXCUMAR,2353.300000,0.500000,18.800000,20.000000,41700.000000,10,C356R-B14-TQ,Cerrado,ENTERO,7.710000,"(CP1, BG1-103, 39, 100.00%)"
"BIO1,CP1,BG1-008,17",19,17,2025-06-17,2025-08-20,2025-06-20,2025-08-20,62,3,1272150.000000,BUBBALAB,TEXCUMAR,5931.810000,0.200000,18.200000,20.000000,48489.000000,42,CN42,Cerrado,VIVOS,7.710000,"(CP1, BG1-103, 41, 38.86%)"
"BIO1,CP1,BG1-008,18",19,18,2025-08-21,2025-10-27,2025-08-25,2025-10-27,64,4,1773300.000000,TIBALLOSA,TEXCUMAR,9172.150000,0.200000,18.400000,19.000000,50200.000000,44,NC39G40M,Cerrado,VIVO/COLA,7.710000,"(CP1, BG1-103, 43, 44.36%)"
"BIO1,CP1,BG1-008,19",19,19,2025-10-28,2025-12-27,2025-10-29,2025-12-27,60,1,1619100.000000,TIBALLOSA,TEXCUMAR,7988.410000,0.300000,18.300000,19.000000,34200.000000,19,NC35G2-3G,Cerrado,COLA,7.710000,"(CP1, BG1-103, 45, 40.00%)"
"BIO1,CP1,BG1-008,20",19,20,2025-12-28,2026-02-27,2025-12-30,2026-02-27,60,2,1464900.000000,LARPEN,TEXCUMAR,7941.590000,0.380000,21.200000,20.800000,52400.000000,44,OMTCS15,Cerrado,COLA,7.710000,"(CP1, BG1-103, 47, 42.00%)"
"BIO1,CP1,BG1-008,21",19,21,2026-02-28,2026-05-04,2026-03-06,2026-05-04,60,6,1488030.000000,PLUSLARVA 1,TEXCUMAR,8037.860000,0.560000,21.700000,23.000000,52150.000000,19,NRB15G05,Cerrado,,7.710000,"(CP1, BG1-103, 49, 42.00%)"
"BIO1,CP1,BG1-008,22",19,22,2026-05-05,2026-07-11,2026-05-08,2026-07-11,65,3,1350000.000000,PLUSLARVA 1,TEXCUMAR,6856.510000,0.550000,24.200000,23.820000,51100.000000,44,LNESG8H,Cerrado,COLA,7.710000,"(CP1, BG1-103, 51, 34.00%)"
"BIO1,CP1,BG1-009,01",22,01,2021-09-18,2022-01-02,2021-09-27,2022-01-02,98,9,689000.000000,LARDEMA,TEXCUMAR,0.000000,0.300000,0.000000,0.000000,18750.000000,,"",Cerrado,ENTERO,4.900000,""
"BIO1,CP1,BG1-009,02",22,02,2022-01-03,2022-04-19,2022-01-16,2022-04-19,94,13,386000.000000,LARDEMA,TEXCUMAR,2063.790000,0.140000,0.000000,19.210000,0.000000,,"",Cerrado,,4.900000,"(CP1, BG1-101, 01, 31.00%); (CP1, BG1-103, 01, 27.00%)"
"BIO1,CP1,BG1-009,03",22,03,2022-04-20,2022-08-13,2022-04-28,2022-08-13,108,8,1225000.000000,MC CANDELL,TEXCUMAR,0.000000,0.140000,0.000000,22.000000,55200.000000,,"",Cerrado,ENTERO,4.900000,""
"BIO1,CP1,BG1-009,04",22,04,2022-08-14,2022-11-26,2022-08-16,2022-11-26,103,2,1176000.000000,BUBBALAB,TEXCUMAR,7385.160000,0.100000,0.000000,22.000000,53950.000000,,"",Cerrado,ENTERO,4.900000,"(CP1, BG1-103, 09, 100.00%)"
"BIO1,CP1,BG1-009,05",22,05,2022-11-27,2023-03-22,2022-12-05,2023-03-22,108,8,1470000.000000,MBL - BUSTE,TEXCUMAR,7052.630000,0.130000,0.000000,20.490000,26850.000000,,"",Cerrado,COLA,4.900000,"(CP1, BG1-101, 11, 68.00%); (CP1, BG1-102, 10, 15.00%)"
"BIO1,CP1,BG1-009,06",22,06,2023-03-23,2023-07-03,2023-04-02,2023-07-03,93,10,1530000.000000,MBL - BUSTE,TEXCUMAR,7580.220000,0.260000,0.000000,22.400000,32050.000000,,"",Cerrado,ENTERO,4.900000,"(CP1, BG1-101, 15, 100.00%)"
"BIO1,CP1,BG1-009,07",22,07,2023-07-04,2023-10-01,2023-07-05,2023-10-01,89,1,490000.000000,MC CANDELL,TEXCUMAR,2448.030000,0.370000,0.000000,31.320000,16550.000000,,"",Cerrado,ENTERO,4.900000,"(CP1, BG1-102, 17, 49.00%)"
"BIO1,CP1,BG1-009,08",22,08,2023-10-02,2023-12-06,2023-10-04,2023-12-06,64,2,490000.000000,PENAEUS,TEXCUMAR,2206.160000,0.300000,0.000000,31.000000,7750.000000,,"",Cerrado,ENTERO,4.900000,"(CP1, BG1-101, 21, 39.00%)"
"BIO1,CP1,BG1-009,09",22,09,2023-12-07,2024-02-15,2023-12-12,2024-02-15,66,5,637000.000000,MC CANDELL,TEXCUMAR,3295.460000,0.210000,19.460000,20.000000,17350.000000,,"",Cerrado,ENTERO,4.900000,"(CP1, BG1-103, 23, 23.00%)"
"BIO1,CP1,BG1-009,10",22,10,2024-02-16,2024-04-18,2024-02-23,2024-04-18,56,7,637000.000000,TIBALLOSA,TEXCUMAR,3620.190000,0.400000,21.670000,21.000000,23850.000000,,"",Cerrado,COLA,4.900000,"(CP1, BG1-102, 24, 100.00%)"
"BIO1,CP1,BG1-007,10",16,10,2024-03-22,2024-05-31,2024-04-04,2024-05-31,58,13,1334400.000000,PLUSLARVA 1,TEXCUMAR,7442.500000,0.420000,14.640000,21.170000,64150.000000,,"",Cerrado,ENTERO,11.120000,"(CP1, BG1-102, 25, 100.00%)"
"BIO1,CP1,BG1-007,11",16,11,2024-06-01,2024-07-28,2024-06-05,2024-07-28,54,4,1556800.000000,TIBALLOSA,TEXCUMAR,8099.910000,0.510000,15.000000,25.000000,24050.000000,,"",Cerrado,ENTERO,11.120000,"(CP1, BG1-102, 26, 100.00%)"
"BIO1,CP1,BG1-007,12",16,12,2024-07-29,2024-10-04,2024-08-01,2024-10-04,65,3,1445600.000000,SANLAB BSO,TEXCUMAR,6685.270000,0.320000,12.000000,23.000000,53800.000000,19,"",Cerrado,ENTERO,11.120000,"(CP1, BG1-102, 28, 100.00%)"
"BIO1,CP1,BG1-007,13",16,13,2024-10-05,2024-12-14,2024-10-09,2024-12-14,67,4,1668000.000000,SANLAB BSO,TEXCUMAR,7726.500000,0.230000,21.730000,21.500000,63150.000000,1,"",Cerrado,ENTERO,11.120000,"(CP1, BG1-102, 30, 100.00%)"
"BIO1,CP1,BG1-007,14",16,14,2024-12-15,2025-02-13,2024-12-17,2025-02-13,59,2,1779200.000000,LAG ALVARADO,TEXCUMAR,8487.840000,0.370000,17.900000,18.000000,46300.000000,10,"",Cerrado,ENTERO,11.120000,"(CP1, BG1-102, 32, 100.00%)"
"BIO1,CP1,BG1-007,15",16,15,2025-02-14,2025-04-16,2025-02-16,2025-04-16,60,2,1668000.000000,PLUSLARVA 1,TEXCUMAR,8591.180000,0.400000,16.600000,16.000000,34850.000000,44,"",Cerrado,COLA,11.120000,"(CP1, BG1-102, 34, 100.00%)"
"BIO1,CP1,BG1-007,16",16,16,2025-04-17,2025-06-12,2025-04-21,2025-06-12,53,4,1223200.000000,DARWIN VELEZ 1,TEXCUMAR,3758.270000,0.430000,24.600000,25.300000,42750.000000,10,OMTC37620,Cerrado,ENTERO,11.120000,"(CP1, BG1-102, 36, 100.00%)"
"BIO1,CP1,BG1-007,17",16,17,2025-06-13,2025-08-22,2025-06-20,2025-08-22,64,7,2001600.000000,BUBBALAB,TEXCUMAR,9332.750000,0.210000,16.500000,16.500000,66700.000000,44,CN42,Cerrado,COLA,11.120000,"(CP1, BG1-103, 41, 61.14%)"
"BIO1,CP1,BG1-007,18",16,18,2025-08-23,2025-10-25,2025-08-25,2025-10-25,62,2,2224000.000000,TIBALLOSA,TEXCUMAR,11504.480000,0.200000,18.700000,17.000000,60850.000000,6,NC39G40M,Cerrado,COLA,11.120000,"(CP1, BG1-103, 43, 55.64%)"
"BIO1,CP1,BG1-007,19",16,19,2025-10-26,2025-12-26,2025-10-29,2025-12-26,59,3,2224000.000000,TIBALLOSA,TEXCUMAR,10784.360000,0.300000,19.700000,20.000000,29400.000000,44,NC35G2-3G,Cerrado,COLA,11.120000,"(CP1, BG1-103, 45, 54.00%)"
"BIO1,CP1,BG1-007,20",16,20,2025-12-27,2026-02-26,2025-12-30,2026-02-26,59,3,2002000.000000,LARPEN,TEXCUMAR,10966.950000,0.400000,20.000000,21.000000,60300.000000,19,OMTCS15,Cerrado,COLA,11.120000,"(CP1, BG1-103, 47, 58.00%)"
"BIO1,CP1,BG1-007,21",16,21,2026-02-27,2026-05-01,2026-03-06,2026-05-01,57,7,2034960.000000,PLUSLARVA 1,TEXCUMAR,11099.910000,0.450000,19.600000,21.000000,56800.000000,19,NRB15G05,Cerrado,COLA,11.120000,"(CP1, BG1-103, 49, 58.00%)"
"BIO1,CP1,BG1-007,22",16,22,2026-05-02,2026-07-10,2026-05-08,2026-07-10,64,6,1834800.000000,PLUSLARVA 1,TEXCUMAR,9276.460000,0.570000,18.850000,19.370000,54450.000000,44,LNESG8H,Cerrado,COLA,11.120000,"(CP1, BG1-103, 51, 46.00%)"
"BIO1,CP1,BG1-008,01",19,01,2021-09-29,2022-01-19,2021-10-05,2022-01-19,107,6,1100000.000000,LARDEMA,TEXCUMAR,0.000000,0.040000,0.000000,18.580000,22000.000000,,"",Cerrado,ENTERO,7.710000,""
"BIO1,CP1,BG1-008,02",19,02,2022-01-20,2022-05-15,2022-02-02,2022-05-15,103,13,1002300.000000,CORPAQUAR,TEXCUMAR,4451.310000,0.230000,0.000000,24.000000,30600.000000,,"",Cerrado,ENTERO,7.710000,"(CP1, BG1-103, 02, 69.00%)"
"BIO1,CP1,BG1-008,03",19,03,2022-05-16,2022-09-09,2022-05-26,2022-09-09,107,10,1310700.000000,CORPAQUAR,TEXCUMAR,5935.380000,0.130000,0.000000,25.000000,44650.000000,,"",Cerrado,ENTERO,7.710000,"(CP1, BG1-103, 06, 87.00%)"
"BIO1,CP1,BG1-008,04",19,04,2022-09-10,2022-12-22,2022-09-15,2022-12-22,99,5,1387800.000000,TIBALLOSA,TEXCUMAR,6589.100000,0.080000,0.000000,23.000000,59150.000000,,"",Cerrado,ENTERO,7.710000,"(CP1, BG1-103, 10, 40.00%)"
"BIO1,CP1,BG1-008,05",19,05,2022-12-23,2023-04-25,2022-12-29,2023-04-25,118,6,1850400.000000,ECUACUBA,TEXCUMAR,6483.420000,0.010000,0.000000,20.560000,41850.000000,,"",Cerrado,ENTERO,7.710000,"(CP1, BG1-103, 14, 47.00%)"
"BIO1,CP1,BG1-008,06",19,06,2023-04-26,2023-08-02,2023-05-04,2023-08-02,91,8,848100.000000,MBL - BUSTE,TEXCUMAR,4699.190000,0.230000,0.000000,32.590000,29750.000000,,"",Cerrado,ENTERO,7.710000,"(CP1, BG1-102, 15, 37.00%)"
"BIO1,CP1,BG1-008,07",19,07,2023-08-03,2023-10-30,2023-08-08,2023-10-30,84,5,1199993.000000,TIBALLOSA,TEXCUMAR,6616.230000,0.320000,0.000000,21.500000,31150.000000,,"",Cerrado,ENTERO,7.710000,"(CP1, BG1-103, 19, 100.00%)"
"BIO1,CP1,BG1-003,08",5,08,2023-12-08,2024-03-08,2023-12-17,2024-03-08,83,9,900000.000000,PLUSLARVA 1,TEXCUMAR,3368.340000,0.220000,19.940000,21.000000,36100.000000,,"",Cerrado,ENTERO,6.990000,"(CP1, BG1-102, 22, 100.00%)"
"BIO1,CP1,BG1-002,01",2,01,2021-11-04,2022-02-16,2021-11-14,2022-02-16,95,10,379500.000000,LARDEMA,TEXCUMAR,0.000000,0.200000,0.000000,17.710000,10850.000000,,"",Cerrado,ENTERO,2.530000,""
"BIO1,CP1,BG1-002,02",2,02,2022-02-17,2022-06-08,2022-02-20,2022-06-08,109,3,506000.000000,TIBALLOSA,TEXCUMAR,2157.300000,0.110000,0.000000,21.980000,12550.000000,,"",Cerrado,COLA,2.530000,"(CP1, BG1-101, 03, 21.00%)"
"BIO1,CP1,BG1-004,05",8,05,2022-07-03,2022-10-24,2022-07-06,2022-10-24,111,3,387000.000000,MC CANDELL,TEXCUMAR,1619.590000,0.080000,0.000000,23.560000,18900.000000,,"",Cerrado,ENTERO,2.150000,"(CP1, BG1-103, 08, 24.00%)"
"BIO1,CP1,BG1-004,06",8,06,2022-10-25,2023-02-07,2022-11-01,2023-02-07,99,7,688000.000000,CORPAQUAR,TEXCUMAR,2941.140000,0.100000,0.000000,19.200000,16750.000000,,"",Cerrado,ENTERO,2.150000,"(CP1, BG1-101, 10, 31.00%)"
"BIO1,CP1,BG1-004,07",8,07,2023-02-08,2023-05-29,2023-02-09,2023-05-29,110,1,516000.000000,BUBBALAB,TEXCUMAR,1770.370000,0.060000,0.000000,22.800000,15055.000000,,"",Cerrado,ENTERO,2.150000,"(CP1, BG1-101, 14, 24.00%)"
"BIO1,CP1,BG1-004,08",8,08,2023-05-30,2023-09-07,2023-06-08,2023-09-07,92,9,344000.000000,ECUACUBA,TEXCUMAR,1544.930000,0.330000,0.000000,30.260000,12850.000000,,"",Cerrado,ENTERO,2.150000,"(CP1, BG1-002, 06, 12.00%)"
"BIO1,CP1,BG1-004,09",8,09,2023-09-08,2023-12-08,2023-09-12,2023-12-08,88,4,215000.000000,PLUSLARVA 1,TEXCUMAR,760.880000,0.070000,0.000000,23.710000,11475.000000,,"",Cerrado,ENTERO,2.150000,"(CP1, BG1-102, 20, 10.00%)"
"BIO1,CP1,BG1-002,04",2,04,2022-10-13,2023-01-15,2022-10-15,2023-01-15,93,2,657800.000000,PLUSLARVA 1,TEXCUMAR,2793.750000,0.270000,0.000000,23.000000,19200.000000,,"",Cerrado,ENTERO,2.530000,"(CP1, BG1-102, 08, 31.00%)"
"BIO1,CP1,BG1-002,05",2,05,2023-01-16,2023-05-18,2023-01-21,2023-05-18,118,5,657800.000000,PLUSLARVA 1,TEXCUMAR,2382.210000,0.090000,0.000000,26.000000,7400.000000,,"",Cerrado,COLA,2.530000,"(CP1, BG1-102, 12, 29.00%)"
"BIO1,CP1,BG1-002,06",2,06,2023-05-19,2023-06-10,2023-05-25,2023-06-10,17,6,4300000.000000,ECUACUBA,TEXCUMAR,0.000000,0.050000,0.000000,0.000000,0.000000,,"",Cerrado,,2.530000,""
"BIO1,CP1,BG1-002,07",2,07,2023-06-11,2023-09-21,2023-06-19,2023-09-21,95,8,328900.000000,MBL - BUSTE,TEXCUMAR,1358.610000,0.110000,0.000000,27.970000,11000.000000,,"",Cerrado,ENTERO,2.530000,"(CP1, BG1-103, 18, 18.00%)"
"BIO1,CP1,BG1-002,08",2,08,2023-09-22,2023-11-28,2023-09-28,2023-11-28,62,6,303600.000000,PLUSLARVA 1,TEXCUMAR,1141.320000,0.480000,0.000000,16.110000,9950.000000,,"",Cerrado,ENTERO,2.530000,"(CP1, BG1-102, 20, 15.00%)"
"BIO1,CP1,BG1-002,09",2,09,2023-11-29,2023-12-22,2023-12-12,2023-12-22,11,13,2700000.000000,PLUSLARVA 1,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,"",Cerrado,,2.530000,""
"BIO1,CP1,BG1-002,10",2,10,2023-12-23,2024-03-26,2023-12-23,2024-03-26,95,0,253000.000000,PLUSLARVA 1,TEXCUMAR,1167.190000,0.120000,24.920000,29.160000,7750.000000,,"",Cerrado,COLA,2.530000,"(CP1, BG1-002, 09, 14.00%)"
"BIO1,CP1,BG1-004,25",8,25,2025-04-03,2025-05-06,2025-04-17,2025-05-06,20,14,3600000.000000,MC CANDELL,TEXCUMAR,0.000000,0.000000,0.000000,0.000000,0.000000,,NC42,Cerrado,,2.150000,""
"BIO1,CP1,BG1-004,26",8,26,2025-05-07,2025-06-08,2025-05-28,2025-06-08,12,21,2600000.000000,PLUSLARVA 1,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,LARV-001,Cerrado,,2.150000,""
"BIO1,CP1,BG1-004,27",8,27,2025-06-09,2025-07-04,2025-06-17,2025-07-04,18,8,2200000.000000,PLUSLARVA 1,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,LNCEMOGA,Cerrado,,2.150000,""
"BIO1,CP1,BG1-004,28",8,28,2025-07-05,2025-07-29,2025-07-08,2025-07-29,22,3,5100000.000000,BUBBALAB,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,PRMCONT28G,Cerrado,,2.150000,""
"BIO1,CP1,BG1-004,29",8,29,2025-07-30,2025-08-23,2025-08-02,2025-08-23,22,3,3600000.000000,TIBALLOSA,TEXCUMAR,0.000000,0.004600,0.000000,0.000000,0.000000,,NC39G40M,Cerrado,,2.150000,""
"BIO1,CP1,BG1-004,30",8,30,2025-08-24,2025-10-03,2025-09-09,2025-10-03,25,16,5400000.000000,PLUSLARVA 1,TEXCUMAR,0.000000,0.004200,0.000000,0.000000,0.000000,,OMP4G2R1,Cerrado,,2.150000,""
"BIO1,CP1,BG1-004,31",8,31,2025-10-04,2025-11-12,2025-10-20,2025-11-12,24,16,4000000.000000,PLUSLARVA 1,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,JJ2LNT2-2G,Cerrado,,2.150000,""
"BIO1,CP1,BG1-004,32",8,32,2025-11-13,2025-12-05,2025-11-19,2025-12-05,17,6,5400000.000000,PLUSLARVA 1,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,LNC4MOGG,Cerrado,,2.150000,""
"BIO1,CP1,BG1-004,33",8,33,2025-12-06,2025-12-31,2025-12-10,2025-12-31,22,4,2500000.000000,PLUSLARVA 1,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,LNT5G2,Cerrado,,2.150000,""
"BIO1,CP1,BG1-004,34",8,34,2026-01-01,2026-02-05,2026-01-11,2026-02-05,26,10,5000000.000000,PLUSLARVA 1,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,OMC52MOG5,Cerrado,,2.150000,""
"BIO1,CP1,BG1-004,35",8,35,2026-02-06,2026-06-15,2026-05-21,2026-06-15,26,104,5000000.000000,MC CANDELL,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,GENOMICO,Cerrado,,2.150000,""
"BIO1,CP1,BG1-004,14",8,14,2024-06-16,2024-07-13,2024-06-21,2024-07-13,23,5,1150000.000000,PLUSLARVA 1,TEXCUMAR,0.000000,0.010000,16.790000,0.000000,0.000000,,"",Cerrado,,2.150000,""
"BIO1,CP1,BG1-004,15",8,15,2024-07-14,2024-08-18,2024-07-30,2024-08-18,20,16,1450000.000000,MBL - BUSTE,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,"",Cerrado,,2.150000,""
"BIO1,CP1,BG1-004,16",8,16,2024-08-19,2024-09-09,2024-08-22,2024-09-09,19,3,3665000.000000,PLUSLARVA 1,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,"",Cerrado,,2.150000,""
"BIO1,CP1,BG1-004,17",8,17,2024-09-10,2024-10-26,2024-10-06,2024-10-26,21,26,1900000.000000,MBL - BUSTE,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,"",Cerrado,,2.150000,""
"BIO1,CP1,BG1-004,18",8,18,2024-10-27,2024-11-14,2024-10-29,2024-11-14,17,2,2500000.000000,PLUSLARVA 3,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,"",Cerrado,,2.150000,""
"BIO1,CP1,BG1-004,19",8,19,2024-11-15,2024-12-08,2024-11-23,2024-12-08,16,8,2350000.000000,TIBALLOSA,TEXCUMAR,0.000000,0.000000,0.000000,0.000000,0.000000,,"",Cerrado,,2.150000,""
"BIO1,CP1,BG1-004,20",8,20,2024-12-09,2025-01-03,2024-12-11,2025-01-03,24,2,2250000.000000,TIBALLOSA,TEXCUMAR,0.000000,0.000000,0.000000,0.560000,0.000000,,"",Cerrado,,2.150000,""
"BIO1,CP1,BG1-004,21",8,21,2025-01-04,2025-01-24,2025-01-05,2025-01-24,20,1,4250000.000000,BUBBALAB,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,"",Cerrado,,2.150000,""
"BIO1,CP1,BG1-004,22",8,22,2025-01-25,2025-02-11,2025-01-28,2025-02-11,15,3,2180000.000000,PLUSLARVA 1,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,"",Cerrado,,2.150000,""
"BIO1,CP1,BG1-004,23",8,23,2025-02-12,2025-03-12,2025-02-19,2025-03-12,22,7,1900000.000000,PLUSLARVA 1,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,"",Cerrado,,2.150000,""
"BIO1,CP1,BG1-003,10",5,10,2024-04-30,2024-07-11,2024-05-02,2024-07-11,71,2,978600.000000,BUBBALAB,TEXCUMAR,6856.270000,0.380000,22.300000,22.000000,34250.000000,,"",Cerrado,ENTERO,6.990000,"(CP1, BG1-101, 26, 79.00%)"
"BIO1,CP1,BG1-003,11",5,11,2024-07-12,2024-09-14,2024-07-13,2024-09-14,64,1,768900.000000,PLUSLARVA 1,TEXCUMAR,6339.920000,0.580000,24.400000,25.140000,27600.000000,10,"",Cerrado,ENTERO,6.990000,"(CP1, BG1-004, 14, 100.00%)"
"BIO1,CP1,BG1-003,12",5,12,2024-09-15,2024-11-28,2024-09-18,2024-11-28,72,3,1048500.000000,MC CANDELL,TEXCUMAR,5463.250000,0.200000,9.250000,22.000000,44150.000000,10,"",Cerrado,ENTERO,6.990000,"(CP1, BG1-101, 30, 76.00%)"
"BIO1,CP1,BG1-003,13",5,13,2024-11-29,2025-02-04,2024-12-08,2025-02-04,59,9,1258200.000000,TIBALLOSA,TEXCUMAR,5865.060000,0.200000,15.250000,16.000000,36250.000000,19,"",Cerrado,COLA,6.990000,"(CP1, BG1-004, 19, 76.83%)"
"BIO1,CP1,BG1-003,14",5,14,2025-02-05,2025-04-10,2025-02-11,2025-04-10,59,6,1328100.000000,PLUSLARVA 1,TEXCUMAR,6739.490000,0.200000,17.000000,17.000000,36300.000000,19,"",Cerrado,COLA,6.990000,"(CP1, BG1-004, 22, 76.00%)"
"BIO1,CP1,BG1-003,15",5,15,2025-04-11,2025-06-05,2025-04-14,2025-06-05,53,3,1118400.000000,DARWIN VELEZ 1,TEXCUMAR,1439.370000,0.380000,19.000000,21.300000,39250.000000,44,OMTC37520,Cerrado,ENTERO,6.990000,"(CP1, BG1-101, 36, 56.68%)"
"BIO1,CP1,BG1-003,16",5,16,2025-06-06,2025-08-14,2025-06-08,2025-08-14,68,2,1258200.000000,PLUSLARVA 1,TEXCUMAR,7441.400000,0.120000,11.800000,18.000000,49400.000000,42,LARV-001,Cerrado,COLA,6.990000,"(CP1, BG1-004, 26, 72.89%)"
"BIO1,CP1,BG1-003,17",5,17,2025-08-19,2025-10-23,2025-08-23,2025-10-23,62,4,1537800.000000,TIBALLOSA,TEXCUMAR,10145.730000,0.200000,14.500000,15.000000,50300.000000,44,NC39G40M,Cerrado,VIVOS,6.990000,"(CP1, BG1-004, 29, 76.19%)"
"BIO1,CP1,BG1-003,18",5,18,2025-10-24,2025-12-22,2025-10-28,2025-12-22,56,4,1421700.000000,BUBBALAB,TEXCUMAR,8326.910000,0.380000,15.600000,17.000000,31500.000000,44,NC44RG-2G,Cerrado,COLA,6.990000,"(CP1, BG1-101, 40, 76.00%)"
"BIO1,CP1,BG1-003,19",5,19,2025-12-23,2026-03-03,2025-12-31,2026-03-03,63,8,1398000.000000,PLUSLARVA 1,TEXCUMAR,7551.710000,0.350000,22.000000,22.000000,39750.000000,19,LNT5G2,Cerrado,COLA,6.990000,"(CP1, BG1-004, 33, 75.00%)"
"BIO1,CP1,BG1-003,20",5,20,2026-03-04,2026-05-13,2026-03-10,2026-05-13,65,6,1328200.000000,DEONES S.A,TEXCUMAR,7499.500000,0.420000,21.900000,22.000000,48200.000000,44,NRB15GOM,Cerrado,COLA,6.990000,"(CP1, BG1-101, 43, 73.00%)"
"BIO1,CP1,BG1-003,21",5,21,2026-05-14,2026-07-19,2026-05-15,2026-07-19,66,1,1118600.000000,MEGALATINA,TEXCUMAR,7109.280000,0.710000,25.100000,23.680000,37650.000000,51,OMTC566W8,Cerrado,COLA,6.990000,"(CP1, BG1-101, 45, 71.00%)"
"BIO1,CP1,BG1-004,01",8,01,2021-11-14,2022-01-08,2021-12-21,2022-01-08,19,37,1400000.000000,LARDEMA,TEXCUMAR,0.000000,0.120000,0.000000,0.000000,0.000000,,"",Cerrado,,2.150000,""
"BIO1,CP1,BG1-004,02",8,02,2022-01-09,2022-02-01,2022-01-15,2022-02-01,18,6,4400000.000000,MC CANDELL,TEXCUMAR,0.000000,0.060000,0.000000,0.000000,0.000000,,"",Cerrado,,2.150000,""
"BIO1,CP1,BG1-004,03",8,03,2022-02-02,2022-03-11,2022-02-09,2022-03-11,31,7,3500000.000000,MBL - BUSTE,TEXCUMAR,0.000000,0.070000,0.000000,0.000000,0.000000,,"",Cerrado,,2.150000,""
"BIO1,CP1,BG1-002,12",2,12,2024-05-01,2024-07-08,2024-06-19,2024-07-08,20,49,3200000.000000,MC CANDELL,TEXCUMAR,0.000000,0.010000,0.000000,0.000000,0.000000,,"",Cerrado,,2.530000,""
"BIO1,CP1,BG1-002,13",2,13,2024-07-09,2024-09-12,2024-07-11,2024-09-12,64,2,227700.000000,PLUSLARVA 1,TEXCUMAR,2888.040000,0.670000,18.200000,26.010000,8150.000000,15,"",Cerrado,ENTERO,2.530000,"(CP1, BG1-101, 28, 100.00%)"
"BIO1,CP1,BG1-002,14",2,14,2024-09-13,2024-11-29,2024-09-18,2024-11-29,73,5,328900.000000,MC CANDELL,TEXCUMAR,1725.240000,0.200000,8.750000,21.500000,12900.000000,10,"",Cerrado,ENTERO,2.530000,"(CP1, BG1-101, 30, 24.00%)"
"BIO1,CP1,BG1-002,15",2,15,2024-11-30,2025-02-06,2024-12-08,2025-02-06,61,8,379500.000000,TIBALLOSA,TEXCUMAR,1768.760000,0.200000,17.200000,18.600000,11200.000000,10,"",Cerrado,ENTERO,2.530000,"(CP1, BG1-004, 19, 23.17%)"
"BIO1,CP1,BG1-002,16",2,16,2025-02-07,2025-04-11,2025-02-11,2025-04-11,60,4,430100.000000,PLUSLARVA 1,TEXCUMAR,2128.260000,0.200000,17.190000,17.000000,13500.000000,44,"",Cerrado,COLA,2.530000,"(CP1, BG1-004, 22, 24.00%)"
"BIO1,CP1,BG1-002,17",2,17,2025-04-12,2025-06-05,2025-04-14,2025-06-05,53,2,404800.000000,DARWIN VELEZ 1,TEXCUMAR,520.850000,0.380000,20.000000,23.000000,13100.000000,44,OMTC37520,Cerrado,ENTERO,2.530000,"(CP1, BG1-101, 36, 20.51%)"
