id,codigo_piscina,horario,fecha,estado,tipo_sobrante,sobrante_kilo,m_viejo,m_rojo,m_fresco,suelo_danado,muda,oxigeno_bajo,observacion,id_corrida,id_sector,heces,balanceado_en_tolva
90,BSF-004,PM,2025-07-19,,0,175.00,1.0,0.0,0.0,false,false,false,BARRIDA,"BIO2,CP1,BSF-004,16",3,false,false
91,BSF-008,PM,2025-07-19,,0,75.00,0.0,0.0,0.0,false,false,false,BARRIDA,"BIO2,CP1,BSF-008,15",3,false,false
92,BSF-010,PM,2025-07-19,,0,50.00,0.0,0.0,0.0,false,false,false,BARRIDA,"BIO2,CP1,BSF-010,15",3,false,false
93,BSF-011,PM,2025-07-19,,0,75.00,0.0,0.0,0.0,false,false,false,BARRIDA,"BIO2,CP1,BSF-011,16",3,false,false
94,BSF-012,PM,2025-07-19,,0,25.00,0.0,0.0,0.0,false,false,false,BARRIDA,"BIO2,CP1,BSF-012,16",3,false,false
95,BSF-013,PM,2025-07-19,,0,0.00,1.0,0.0,0.0,false,false,false,BARRIDA,"BIO2,CP1,BSF-013,15",3,false,false
96,BSF-015,PM,2025-07-19,,0,0.00,0.0,0.0,0.0,false,false,false,BARRIDA,"BIO2,CP1,BSF-015,16",3,false,false
97,BSF-017,PM,2025-07-19,,2,50.00,1.0,0.0,0.0,false,false,false,suelo con balanceado,"BIO2,CP1,BSF-017,15",3,false,false
98,BSF-018,PM,2025-07-19,,0,0.00,0.0,0.0,0.0,false,false,false,BARRIDA,"BIO2,CP1,BSF-018,15",3,false,false
99,BSF-020,PM,2025-07-19,,0,50.00,0.0,0.0,0.0,false,false,false,BARRIDA,"BIO2,CP1,BSF-020,15",3,false,false
100,BSF-022,PM,2025-07-19,,0,0.00,0.0,0.0,0.0,false,false,false,BARRIDA,"BIO2,CP1,BSF-022,16",3,false,false
101,BSF-026,PM,2025-07-19,,0,200.00,0.0,0.0,0.0,false,false,false,BARRIDA,"BIO2,CP1,BSF-026,16",3,false,false
102,BSF-027,PM,2025-07-19,,0,125.00,0.0,0.0,0.0,false,false,false,BARRIDA,"BIO2,CP1,BSF-027,15",3,false,false
103,BSF-028,PM,2025-07-19,,0,125.00,0.0,0.0,0.0,false,false,false,BARRIDA,"BIO2,CP1,BSF-028,16",3,false,false
104,BSF-029,PM,2025-07-19,,0,0.00,0.0,0.0,0.0,false,false,false,suelo lodoso,"BIO2,CP1,BSF-029,16",3,false,false
105,BSF-030,PM,2025-07-19,,0,150.00,0.0,0.0,0.0,false,false,false,suelo lodoso,"BIO2,CP1,BSF-030,16",3,false,false
106,BSF-031,PM,2025-07-19,,0,125.00,0.0,0.0,0.0,false,false,false,suelo lodoso,"BIO2,CP1,BSF-031,16",3,false,false
107,BG1-002,AM,2025-07-19,,0,50.00,0.0,0.0,0.0,false,false,false,Sin novedad,"BIO1,CP1,BG1-002,18",1,false,false
108,BG1-003,AM,2025-07-19,,0,0.00,0.0,0.0,0.0,false,false,false,Sin novedad,"BIO1,CP1,BG1-003,16",1,false,false
109,BG1-005,AM,2025-07-19,,2,0.00,0.0,0.0,0.0,false,false,false,Granos viejos,"BIO1,CP1,BG1-005,17",1,false,false
110,BG1-006,AM,2025-07-19,,0,150.00,0.0,3.0,0.0,false,false,false,,"BIO1,CP1,BG1-006,18",1,false,false
111,BG1-008,AM,2025-07-19,,0,125.00,0.0,0.0,0.0,false,false,false,Sin novedad,"BIO1,CP1,BG1-008,17",1,false,false
112,BG1-009,AM,2025-07-19,,2,0.00,0.0,0.0,0.0,false,false,false,Granos viejos,"BIO1,CP1,BG1-009,18",1,false,false
113,BG1-010,AM,2025-07-19,,0,0.00,0.0,1.0,0.0,false,false,false,,"BIO1,CP1,BG1-010,15",1,false,false
114,BG1-011,AM,2025-07-19,,0,0.00,0.0,0.0,0.0,false,false,false,Ayuno por pesca,"BIO1,CP1,BG1-011,16",1,false,false
115,BG1-012,AM,2025-07-19,,0,25.00,0.0,1.0,0.0,false,false,false,,"BIO1,CP1,BG1-012,17",1,false,false
116,BG1-014,AM,2025-07-19,,0,200.00,0.0,0.0,0.0,false,false,false,Sin novedad,"BIO1,CP1,BG1-014,16",1,false,false
117,BG1-015,AM,2025-07-19,,0,0.00,1.0,0.0,0.0,false,false,false,,"BIO1,CP1,BG1-015,17",1,false,false
118,BG1-016,AM,2025-07-19,,0,0.00,0.0,1.0,0.0,false,false,false,,"BIO1,CP1,BG1-016,16",1,false,false
119,BG1-017,AM,2025-07-19,,0,125.00,1.0,0.0,0.0,false,false,false,,"BIO1,CP1,BG1-017,16",1,false,false
120,BG1-101,AM,2025-07-19,,0,0.00,0.0,0.0,0.0,false,false,false,Sin novedad,"BIO1,CP1,BG1-101,38",1,false,false
121,BG1-002,PM,2025-07-19,,0,0.00,0.0,1.0,0.0,false,false,false,,"BIO1,CP1,BG1-002,18",1,false,false
122,BG1-003,PM,2025-07-19,,0,0.00,0.0,0.0,0.0,false,false,false,Sin novedad,"BIO1,CP1,BG1-003,16",1,false,false
123,BG1-005,PM,2025-07-19,,2,0.00,0.0,0.0,0.0,false,false,false,Pepas frescas,"BIO1,CP1,BG1-005,17",1,false,false
124,BG1-006,PM,2025-07-19,,0,0.00,0.0,0.0,0.0,false,false,false,Sin novedad,"BIO1,CP1,BG1-006,18",1,false,false
125,BG1-007,PM,2025-07-19,,0,0.00,0.0,0.0,0.0,false,false,false,Sin novedad,"BIO1,CP1,BG1-007,17",1,false,false
126,BG1-008,PM,2025-07-19,,2,0.00,0.0,0.0,0.0,false,false,false,Granos frescos,"BIO1,CP1,BG1-008,17",1,false,false
127,BG1-009,PM,2025-07-19,,2,0.00,0.0,0.0,0.0,false,false,false,Balanceado freco,"BIO1,CP1,BG1-009,18",1,false,false
128,BG1-010,PM,2025-07-19,,0,0.00,0.0,1.0,0.0,false,false,false,,"BIO1,CP1,BG1-010,15",1,false,false
129,BG1-011,PM,2025-07-19,,0,0.00,0.0,0.0,0.0,false,false,false,Ayuno por pesca,"BIO1,CP1,BG1-011,16",1,false,false
130,BG1-012,PM,2025-07-19,,0,0.00,0.0,1.0,0.0,false,false,false,,"BIO1,CP1,BG1-012,17",1,false,false
131,BG1-014,PM,2025-07-19,,0,0.00,0.0,0.0,0.0,false,false,false,Sin novedad,"BIO1,CP1,BG1-014,16",1,false,false
132,BG1-015,PM,2025-07-19,,0,0.00,0.0,1.0,0.0,false,false,false,full heces,"BIO1,CP1,BG1-015,17",1,false,false
133,BG1-016,PM,2025-07-19,,0,0.00,0.0,7.0,0.0,false,false,false,full heces,"BIO1,CP1,BG1-016,16",1,false,false
134,BG1-017,PM,2025-07-19,,0,0.00,0.0,2.0,0.0,false,false,false,,"BIO1,CP1,BG1-017,16",1,false,false
135,BG2-021,AM,2025-07-19,,0,0.00,0.0,2.0,1.0,false,false,false,,"BIO1,CP2,BG2-021,17",2,false,false
136,BG2-022,AM,2025-07-19,,0,0.00,0.0,0.0,0.0,false,false,false,ayuno por pesca,"BIO1,CP2,BG2-022,16",2,false,false
137,BG2-023,AM,2025-07-19,,0,0.00,0.0,0.0,1.0,false,false,false,,"BIO1,CP2,BG2-023,16",2,false,false
138,BG2-028,AM,2025-07-19,,0,0.00,0.0,0.0,0.0,false,false,true,oxigeno en 2 ,"BIO1,CP2,BG2-028,16",2,false,false
139,BG2-029,AM,2025-07-19,,0,0.00,0.0,2.0,1.0,false,false,false,,"BIO1,CP2,BG2-029,16",2,false,false
140,BG2-031,AM,2025-07-19,,0,125.00,0.0,0.0,0.0,false,false,false,Sin novedad,"BIO1,CP2,BG2-031,17",2,false,false
141,BG2-032,AM,2025-07-19,,0,175.00,0.0,4.0,0.0,false,false,false,Lodo negro,"BIO1,CP2,BG2-032,17",2,false,false
142,BG2-034,AM,2025-07-19,,0,0.00,0.0,0.0,0.0,false,false,false,Sin novedad,"BIO1,CP2,BG2-034,18",2,false,false
143,BG2-036,AM,2025-07-19,,0,0.00,0.0,0.0,0.0,false,false,false,Sin novedad,"BIO1,CP2,BG2-036,16",2,false,false
144,BG2-039,AM,2025-07-19,,0,0.00,0.0,0.0,0.0,false,false,false,Sin novedad,"BIO1,CP2,BG2-039,16",2,false,false
145,BG2-040,AM,2025-07-19,,0,0.00,0.0,2.0,0.0,false,false,false,,"BIO1,CP2,BG2-040,17",2,false,false
146,BG2-041,AM,2025-07-19,,0,0.00,0.0,1.0,0.0,false,false,false,,"BIO1,CP2,BG2-041,16",2,false,false
147,BG2-042,AM,2025-07-19,,0,0.00,0.0,0.0,0.0,false,false,false,Sin novedad,"BIO1,CP2,BG2-042,16",2,false,false
148,BG2-043,AM,2025-07-19,,0,0.00,0.0,0.0,0.0,false,false,false,Sin novedad,"BIO1,CP2,BG2-043,01",2,false,false
149,BG2-044,AM,2025-07-19,,0,0.00,0.0,0.0,0.0,false,false,false,Sin novedad,"BIO1,CP2,BG2-044,01",2,false,false
150,BG2-045,AM,2025-07-19,,0,0.00,0.0,0.0,1.0,false,false,false,,"BIO1,CP2,BG2-045,01",2,false,false
151,BG2-046,AM,2025-07-19,,0,0.00,0.0,0.0,1.0,false,false,false,,"BIO1,CP2,BG2-046,01",2,false,false
152,BG2-021,PM,2025-07-19,,0,0.00,0.0,0.0,1.0,false,false,false,,"BIO1,CP2,BG2-021,17",2,false,false
153,BG2-022,PM,2025-07-19,,0,0.00,0.0,0.0,0.0,false,false,false,ayuno por pesca,"BIO1,CP2,BG2-022,16",2,false,false
154,BG2-023,PM,2025-07-19,,0,0.00,0.0,0.0,0.0,false,false,false,Sin novedad,"BIO1,CP2,BG2-023,16",2,false,false
155,BG2-026,PM,2025-07-19,,0,0.00,0.0,0.0,0.0,false,false,false,Sin novedad,"BIO1,CP2,BG2-026,16",2,false,false
156,BG2-031,PM,2025-07-19,,0,0.00,0.0,0.0,0.0,false,false,false,Sin novedad,"BIO1,CP2,BG2-031,17",2,false,false
157,BG2-032,PM,2025-07-19,,0,0.00,0.0,1.0,0.0,false,false,false,,"BIO1,CP2,BG2-032,17",2,false,false
158,BG2-034,PM,2025-07-19,,0,0.00,0.0,0.0,0.0,false,false,false,Sin novedad,"BIO1,CP2,BG2-034,18",2,false,false
159,BG2-036,PM,2025-07-19,,1,0.00,0.0,0.0,0.0,false,false,false,poco alimento,"BIO1,CP2,BG2-036,16",2,false,false
160,BG2-039,PM,2025-07-19,,0,0.00,0.0,1.0,0.0,false,false,false,,"BIO1,CP2,BG2-039,16",2,false,false
161,BG2-040,PM,2025-07-19,,0,0.00,0.0,1.0,0.0,false,false,false,,"BIO1,CP2,BG2-040,17",2,false,false
162,BG2-041,PM,2025-07-19,,0,0.00,0.0,0.0,0.0,false,false,false,Sin novedad,"BIO1,CP2,BG2-041,16",2,false,false
163,BG2-042,PM,2025-07-19,,0,0.00,0.0,1.0,0.0,false,false,false,,"BIO1,CP2,BG2-042,16",2,false,false
164,BG2-043,PM,2025-07-19,,0,0.00,0.0,0.0,0.0,false,false,false,Sin novedad,"BIO1,CP2,BG2-043,01",2,false,false
165,BG2-044,PM,2025-07-19,,1,0.00,0.0,1.0,0.0,false,false,false,poco alimento,"BIO1,CP2,BG2-044,01",2,false,false
166,BG2-045,PM,2025-07-19,,1,0.00,0.0,0.0,0.0,false,false,false,pocas pepas,"BIO1,CP2,BG2-045,01",2,false,false
167,BG2-046,PM,2025-07-19,,0,0.00,0.0,0.0,1.0,false,false,false,,"BIO1,CP2,BG2-046,01",2,false,false
168,PJF-001,PM,2025-07-19,,0,0.00,0.0,0.0,0.0,false,false,false,SIN NOVEDAD ,"BIO3,CP1,PJF-001,15",8,false,false
169,PJF-002,PM,2025-07-19,,0,0.00,0.0,0.0,0.0,false,false,false,SIN NOVEDAD ,"BIO3,CP1,PJF-002,16",8,false,false
170,PJF-004,PM,2025-07-19,,0,0.00,0.0,0.0,0.0,false,false,false,SIN NOVEDAD ,"BIO3,CP1,PJF-004,15",8,false,false
171,PJF-005,PM,2025-07-19,,0,0.00,2.0,0.0,0.0,false,false,false,CERO BALANCEADO,"BIO3,CP1,PJF-005,15",8,false,false
172,PJF-007,PM,2025-07-19,,0,0.00,0.0,0.0,0.0,false,false,false,SIN NOVEDAD ,"BIO3,CP1,PJF-007,16",8,false,false
173,PJF-008,PM,2025-07-19,,0,0.00,1.0,0.0,0.0,false,false,false,CERO BALANCEADO,"BIO3,CP1,PJF-008,15",8,false,false
174,PJF-009,PM,2025-07-19,,0,0.00,0.0,0.0,0.0,false,false,false,SIN NOVEDAD ,"BIO3,CP1,PJF-009,16",8,false,false
175,PJF-010,PM,2025-07-19,,0,0.00,0.0,0.0,0.0,false,false,false,SIN NOVEDAD ,"BIO3,CP1,PJF-010,15",8,false,false
176,PJF-013,PM,2025-07-19,,0,0.00,0.0,0.0,0.0,false,false,false,SIN NOVEDAD ,"BIO3,CP1,PJF-013,16",8,false,false
177,PJF-014,PM,2025-07-19,,0,0.00,0.0,0.0,0.0,false,false,false,SIN NOVEDAD ,"BIO3,CP1,PJF-014,16",8,false,false
178,PJF-015,PM,2025-07-19,,2,0.00,0.0,0.0,0.0,false,false,false,PEPAS FRESCAS,"BIO3,CP1,PJF-015,16",8,false,false
179,PJF-016,PM,2025-07-19,,2,0.00,0.0,0.0,0.0,false,false,false,PEPAS FRESCAS,"BIO3,CP1,PJF-016,15",8,false,false
180,PJF-017,PM,2025-07-19,,0,0.00,0.0,0.0,0.0,false,false,false,CERO BALANCEADO,"BIO3,CP1,PJF-017,15",8,false,false
181,PL1-001,AM,2025-07-19,,0,25.00,0.0,0.0,0.0,false,false,false,,"BIO3,CP2,PL1-001,16",9,false,false
182,PL1-002,AM,2025-07-19,,0,50.00,0.0,0.0,0.0,false,false,false,,"BIO3,CP2,PL1-002,16",9,false,false
183,PL1-004,AM,2025-07-19,,1,25.00,0.0,0.0,0.0,false,false,false,Poco lodo,"BIO3,CP2,PL1-004,16",9,false,false
184,PL1-005,AM,2025-07-19,,0,100.00,0.0,0.0,0.0,false,false,false,,"BIO3,CP2,PL1-005,16",9,false,false
185,PL1-007,AM,2025-07-19,,1,0.00,0.0,0.0,0.0,false,false,false,Pocas pepas de balanceado,"BIO3,CP2,PL1-007,17",9,false,false
186,PL1-010,AM,2025-07-19,,0,100.00,0.0,0.0,0.0,false,false,false,,"BIO3,CP2,PL1-010,17",9,false,false
187,PL1-013,AM,2025-07-19,,0,25.00,0.0,0.0,0.0,false,false,false,,"BIO3,CP2,PL1-013,14",9,false,false
188,PL1-014,AM,2025-07-19,,0,25.00,0.0,0.0,0.0,false,false,false,,"BIO3,CP2,PL1-014,16",9,false,false
189,PL1-016,AM,2025-07-19,,0,125.00,0.0,0.0,0.0,false,false,false,,"BIO3,CP2,PL1-016,14",9,false,false
190,PL1-017,AM,2025-07-19,,0,50.00,0.0,0.0,0.0,false,false,false,,"BIO3,CP2,PL1-017,14",9,false,false
191,PL1-018,AM,2025-07-19,,0,50.00,0.0,0.0,0.0,false,false,false,,"BIO3,CP2,PL1-018,14",9,false,false
192,PL1-030,AM,2025-07-19,,0,100.00,0.0,0.0,0.0,false,false,false,,"BIO3,CP2,PL1-030,17",9,false,false
193,PL1-033,AM,2025-07-19,,0,50.00,0.0,0.0,0.0,false,false,false,,"BIO3,CP2,PL1-033,16",9,false,false
194,PL1-034,AM,2025-07-19,,0,0.00,1.0,0.0,0.0,false,false,false,,"BIO3,CP2,PL1-034,16",9,false,false
195,PL1-042,AM,2025-07-19,,0,50.00,0.0,0.0,0.0,false,false,false,,"BIO3,CP2,PL1-042,05",9,false,false
196,PL1-044,AM,2025-07-19,,0,75.00,0.0,0.0,0.0,false,false,false,,"BIO3,CP2,PL1-044,04",9,false,false
197,PL1-003,PM,2025-07-19,,1,0.00,0.0,0.0,0.0,false,false,false,Pocas pepas de balanceado fresco,"BIO3,CP2,PL1-003,16",9,false,false
198,PL1-004,PM,2025-07-19,,1,0.00,0.0,0.0,0.0,false,false,false,Pocas pepas de balanceado fresco,"BIO3,CP2,PL1-004,16",9,false,false
199,PL1-005,PM,2025-07-19,,0,0.00,0.0,3.0,0.0,false,false,false,,"BIO3,CP2,PL1-005,16",9,false,false
200,PL1-007,PM,2025-07-19,,4,0.00,0.0,0.0,0.0,false,false,false,Mucho balanceado fresco,"BIO3,CP2,PL1-007,17",9,false,false
201,PL1-013,PM,2025-07-19,,0,0.00,0.0,0.0,1.0,false,false,false,,"BIO3,CP2,PL1-013,14",9,false,false
202,PL1-014,PM,2025-07-19,,0,0.00,2.0,2.0,0.0,false,false,false,,"BIO3,CP2,PL1-014,16",9,false,false
203,PL1-015,PM,2025-07-19,,0,0.00,2.0,1.0,0.0,false,false,false,,"BIO3,CP2,PL1-015,14",9,false,false
204,PL1-017,PM,2025-07-19,,0,0.00,1.0,0.0,0.0,false,false,false,,"BIO3,CP2,PL1-017,14",9,false,false
205,PL1-019,PM,2025-07-19,,1,0.00,0.0,0.0,0.0,false,false,false,Balanceado fresco,"BIO3,CP2,PL1-019,14",9,false,false
206,PL1-041,PM,2025-07-19,,0,0.00,1.0,0.0,0.0,false,false,false,,"BIO3,CP2,PL1-041,05",9,false,false
207,PL2-003,AM,2025-07-19,,0,50.00,0.0,0.0,0.0,false,false,false,,"BIO3,CP3,PL2-003,16",10,false,false
208,PL2-005,AM,2025-07-19,,0,50.00,0.0,0.0,0.0,false,true,false,Poca muda,"BIO3,CP3,PL2-005,16",10,false,false
209,PL2-006,AM,2025-07-19,,1,0.00,0.0,0.0,0.0,false,false,false,Poco lodo descompuesto,"BIO3,CP3,PL2-006,16",10,false,false
210,PL2-008,AM,2025-07-19,,0,150.00,0.0,0.0,0.0,false,false,false,,"BIO3,CP3,PL2-008,16",10,false,false
211,PL2-002,PM,2025-07-19,,0,0.00,1.0,1.0,1.0,false,false,false,Full heces,"BIO3,CP3,PL2-002,16",10,false,false
212,PL2-003,PM,2025-07-19,,1,0.00,0.0,0.0,0.0,false,false,false,Poquitas pepas de balanceado fresco,"BIO3,CP3,PL2-003,16",10,false,false
213,PL2-004,PM,2025-07-19,,0,0.00,0.0,0.0,0.0,false,true,false,Pocas heces y poca muda,"BIO3,CP3,PL2-004,16",10,false,false
214,PL2-006,PM,2025-07-19,,4,0.00,0.0,0.0,0.0,false,false,false,Bastante balanceado fresco y lodo podrido,"BIO3,CP3,PL2-006,16",10,false,false
215,BSP-001,AM,2025-07-19,,0,1.00,0.0,0.0,0.0,false,false,false,,"BIO2,CP5,BSP-001,13",7,false,false
216,BSP-002,AM,2025-07-19,,1,5.00,0.0,0.0,0.0,false,false,false,poco sobrante de balanceado,"BIO2,CP5,BSP-002,13",7,false,false
217,BSP-003,AM,2025-07-19,,0,6.00,0.0,0.0,0.0,false,false,false,,"BIO2,CP5,BSP-003,12",7,false,false
218,BSP-004,AM,2025-07-19,,0,0.00,0.0,0.0,0.0,false,false,false,,"BIO2,CP5,BSP-004,13",7,false,false
219,BSP-005,AM,2025-07-19,,0,1.00,0.0,0.0,0.0,false,false,false,,"BIO2,CP5,BSP-005,30",7,false,false
220,BSP-006,AM,2025-07-19,,0,0.00,0.0,0.0,0.0,false,false,false,,"BIO2,CP5,BSP-006,13",7,false,false
221,BSP-007,AM,2025-07-19,,0,1.00,0.0,0.0,0.0,false,false,false,,"BIO2,CP5,BSP-007,12",7,false,false
222,BSP-010,AM,2025-07-19,,0,8.00,0.0,0.0,0.0,false,false,false,,"BIO2,CP5,BSP-010,04",7,false,false
223,BSP-011,AM,2025-07-19,,0,0.00,0.0,0.0,0.0,false,true,false,poca muda,"BIO2,CP5,BSP-011,04",7,false,false
224,BSP-013,AM,2025-07-19,,0,1.00,0.0,0.0,0.0,false,true,false,poca muda,"BIO2,CP5,BSP-013,13",7,false,false
225,BSP-014,AM,2025-07-19,,0,4.00,0.0,0.0,0.0,false,false,false,,"BIO2,CP5,BSP-014,12",7,false,false
226,BA1-001,AM,2025-07-20,,1,75.00,0.0,0.0,0.0,false,false,false,"el informe de sobrante es de 75kg, según el dato en sistema dosifica 234,5 con una dieta de 250 lo que deberia se sobrar son 15,5kg ","BIO2,CP2,BA1-001,17",4,false,false
227,BA1-003,AM,2025-07-20,,0,25.00,0.0,0.0,0.0,false,false,false,,"BIO2,CP2,BA1-003,17",4,false,false
228,BA1-006,AM,2025-07-20,,1,100.00,0.0,0.0,0.0,false,false,false,"el informe de sobrante es de 100kg según el sistema dosifica 148,2kg  con dieta  de 225, hay un error en los datos de sobrates enviado. ","BIO2,CP2,BA1-006,17",4,false,false
229,BA1-008,AM,2025-07-20,,1,125.00,0.0,0.0,0.0,false,false,false,"el informe de sobrante es de 125kg según sistema dosifica 249,7kg con una dieta de 225kg  hay un error en el dato de sobrante ","BIO2,CP2,BA1-008,16",4,false,false
230,BA1-009,AM,2025-07-20,,0,25.00,0.0,0.0,0.0,false,false,false,,"BIO2,CP2,BA1-009,16",4,false,false
231,BA1-010,AM,2025-07-20,,1,75.00,0.0,0.0,0.0,false,false,false,"el informe de sobrante es de 75kg según el sistema dosifica 243,6 con dieta de 225kg error en datos de sobrantes ","BIO2,CP2,BA1-010,16",4,false,false
232,BA1-019,AM,2025-07-20,,0,25.00,0.0,0.0,0.0,false,false,false,,"BIO2,CP2,BA1-019,16",4,false,false
233,BA1-026,AM,2025-07-20,,0,25.00,0.0,0.0,0.0,false,false,false,,"BIO2,CP2,BA1-026,16",4,false,false
234,BA1-028,AM,2025-07-20,,0,50.00,0.0,0.0,0.0,false,false,false,,"BIO2,CP2,BA1-028,16",4,false,false
235,BA1-029,AM,2025-07-20,,0,50.00,0.0,0.0,0.0,false,false,false,,"BIO2,CP2,BA1-029,16",4,false,false
236,BA1-030,AM,2025-07-20,,1,125.00,0.0,0.0,0.0,false,false,false,"el informe de sobrante es de 125kg según sistema dosifica 352.6kg con dieta de 575kg hay un sobrante en tolva de 222,4 ","BIO2,CP2,BA1-030,16",4,false,false
237,BA1-032,AM,2025-07-20,,1,100.00,0.0,0.0,0.0,false,false,false,"el informe de sobrante es de 100kg según sistema dosifica 224,2kg con dieta de 200kg no deberia de haber sobrante ","BIO2,CP2,BA1-032,16",4,false,false
238,BA1-033,AM,2025-07-20,,1,225.00,0.0,0.0,0.0,false,false,false,"el informe de sobrante es de 225kg según sistema dosifica 275,7kg con dieta 425kg lo que deberia de haber de sobrante es de 149,3kg","BIO2,CP2,BA1-033,16",4,false,false
239,BA1-034,AM,2025-07-20,,1,150.00,0.0,0.0,0.0,false,false,false,"el informe de sobrante es de 150kg según sistema dosifica 356,9kg con dieta de 550kg deberia de haber un sobrante 193,1kg","BIO2,CP2,BA1-034,16",4,false,false
240,BA1-036,AM,2025-07-20,,0,50.00,0.0,0.0,0.0,false,false,false,,"BIO2,CP2,BA1-036,17",4,false,false
241,BA1-038,AM,2025-07-20,,0,25.00,0.0,0.0,0.0,false,false,false,,"BIO2,CP2,BA1-038,16",4,false,false
242,BA1-003,PM,2025-07-20,,0,0.00,0.0,0.0,1.0,false,false,false,,"BIO2,CP2,BA1-003,17",4,false,false
243,BA1-014,PM,2025-07-20,,0,0.00,0.0,1.0,0.0,false,false,false,,"BIO2,CP2,BA1-014,16",4,false,false
244,BA1-033,PM,2025-07-20,,0,0.00,0.0,1.0,0.0,false,false,false,,"BIO2,CP2,BA1-033,16",4,false,false
245,BA2-043,AM,2025-07-20,,0,0.00,0.0,0.0,0.0,false,false,false,C0SECHA ,"BIO2,CP4,BA2-043,14",6,false,false
246,BA2-044,AM,2025-07-20,,0,0.00,0.0,0.0,0.0,false,false,false,C0SECHA ,"BIO2,CP4,BA2-044,15",6,false,false
247,BA2-047,AM,2025-07-20,,0,0.00,0.0,3.0,0.0,false,false,false,,"BIO2,CP4,BA2-047,14",6,false,false
248,BA2-049,AM,2025-07-20,,0,0.00,0.0,0.0,0.0,false,false,false,C0SECHA ,"BIO2,CP4,BA2-049,16",6,false,false
249,BA2-050,AM,2025-07-20,,0,50.00,0.0,3.0,0.0,false,false,false,,"BIO2,CP4,BA2-050,15",6,false,false
250,BA2-201,AM,2025-07-20,,0,50.00,0.0,0.0,0.0,false,false,false,,"BIO2,CP4,BA2-201,22",6,false,false
251,BA2-043,PM,2025-07-20,,0,0.00,0.0,0.0,0.0,false,false,false,C0SECHA ,"BIO2,CP4,BA2-043,14",6,false,false
252,BA2-044,PM,2025-07-20,,0,0.00,0.0,0.0,0.0,false,false,false,C0SECHA ,"BIO2,CP4,BA2-044,15",6,false,false
253,BA2-049,PM,2025-07-20,,0,0.00,0.0,0.0,0.0,false,false,false,C0SECHA ,"BIO2,CP4,BA2-049,16",6,false,false
254,BSF-001,PM,2025-07-20,,0,250.00,0.0,0.0,0.0,false,false,false,BARRIDA,"BIO2,CP1,BSF-001,15",3,false,false
255,BSF-002,PM,2025-07-20,,0,75.00,0.0,0.0,0.0,false,false,false,,"BIO2,CP1,BSF-002,18",3,false,false
256,BSF-003,PM,2025-07-20,,0,75.00,0.0,0.0,0.0,false,false,false,,"BIO2,CP1,BSF-003,17",3,false,false
257,BSF-004,PM,2025-07-20,,0,300.00,1.0,0.0,0.0,false,false,false,BARRIDA,"BIO2,CP1,BSF-004,16",3,false,false
258,BSF-008,PM,2025-07-20,,0,0.00,0.0,0.0,0.0,false,false,false,BARRIDA,"BIO2,CP1,BSF-008,15",3,false,false
259,BSF-010,PM,2025-07-20,,0,125.00,0.0,0.0,0.0,false,false,false,BARRIDA,"BIO2,CP1,BSF-010,15",3,false,false
260,BSF-011,PM,2025-07-20,,0,200.00,0.0,0.0,0.0,false,false,false,BARRIDA,"BIO2,CP1,BSF-011,16",3,false,false
261,BSF-012,PM,2025-07-20,,0,75.00,0.0,0.0,0.0,false,false,false,BARRIDA,"BIO2,CP1,BSF-012,16",3,false,false
262,BSF-013,PM,2025-07-20,,0,100.00,6.0,0.0,0.0,false,false,false,BARRIDA,"BIO2,CP1,BSF-013,15",3,false,false
263,BSF-015,PM,2025-07-20,,0,125.00,1.0,0.0,0.0,false,false,false,BARRIDA,"BIO2,CP1,BSF-015,16",3,false,false
264,BSF-017,PM,2025-07-20,,2,125.00,0.0,0.0,1.0,false,false,false,suelo con balanceado,"BIO2,CP1,BSF-017,15",3,false,false
265,BSF-018,PM,2025-07-20,,0,200.00,4.0,0.0,0.0,false,false,false,BARRIDA,"BIO2,CP1,BSF-018,15",3,false,false
266,BSF-020,PM,2025-07-20,,0,75.00,0.0,0.0,0.0,false,false,false,BARRIDA,"BIO2,CP1,BSF-020,15",3,false,false
267,BSF-022,PM,2025-07-20,,0,0.00,0.0,0.0,0.0,false,false,false,BARRIDA,"BIO2,CP1,BSF-022,16",3,false,false
268,BSF-026,PM,2025-07-20,,0,175.00,0.0,0.0,0.0,false,false,false,BARRIDA,"BIO2,CP1,BSF-026,16",3,false,false
269,BSF-027,PM,2025-07-20,,0,125.00,0.0,0.0,0.0,false,false,false,BARRIDA,"BIO2,CP1,BSF-027,15",3,false,false
270,BSF-028,PM,2025-07-20,,0,100.00,0.0,0.0,0.0,false,false,false,BARRIDA,"BIO2,CP1,BSF-028,16",3,false,false
271,BSF-029,PM,2025-07-20,,0,25.00,0.0,0.0,0.0,false,false,false,suelo lodoso,"BIO2,CP1,BSF-029,16",3,false,false
272,BSF-030,PM,2025-07-20,,0,175.00,0.0,0.0,0.0,false,false,false,suelo lodoso,"BIO2,CP1,BSF-030,16",3,false,false
273,BSF-031,PM,2025-07-20,,0,200.00,0.0,0.0,0.0,false,false,false,suelo lodoso,"BIO2,CP1,BSF-031,16",3,false,false
274,BSF-034,PM,2025-07-20,,0,0.00,0.0,0.0,0.0,false,false,false,suelo lodoso,"BIO2,CP1,BSF-034,16",3,false,false
275,BSF-035,PM,2025-07-20,,0,0.00,0.0,0.0,0.0,false,false,false,BARRIDA,"BIO2,CP1,BSF-035,16",3,false,false
